timestamp,location,sensor,value
2024-02-29T03:35:00.000Z,zone-b,light,407.1
2024-02-29T04:55:00.000Z,zone-a,humidity,42.7
2024-02-29T04:56:00.000Z,zone-c,pressure,1013
2024-02-29T06:29:00.000Z,zone-d,humidity,76.8
2024-02-29T07:20:00.000Z,zone-a,light,269.4
2024-02-29T07:43:00.000Z,zone-a,temperature,25.6
2024-02-29T12:05:00.000Z,zone-c,temperature,32.7
2024-02-29T13:41:00.000Z,zone-b,temperature,16.2
2024-02-29T14:00:00.000Z,zone-b,pressure,996
2024-02-29T14:00:00.000Z,zone-c,light,848.1
2024-02-29T15:17:00.000Z,zone-b,humidity,73.5
2024-02-29T17:34:00.000Z,zone-c,humidity,45.7
2024-02-29T19:18:00.000Z,zone-b,humidity,64.8
2024-02-29T22:56:00.000Z,zone-a,light,245.7
2024-02-29T23:20:00.000Z,zone-d,pressure,1003
2024-03-01T00:45:00.000Z,zone-b,temperature,26.4
2024-03-01T00:57:00.000Z,zone-c,humidity,78.6
2024-03-01T02:03:00.000Z,zone-d,humidity,59.5
2024-03-01T04:52:00.000Z,zone-c,temperature,28.1
2024-03-01T05:12:00.000Z,zone-a,humidity,51.6
2024-03-01T07:16:00.000Z,zone-c,light,551.7
2024-03-01T07:55:00.000Z,zone-d,light,893.9
2024-03-01T08:14:00.000Z,zone-c,pressure,1007.5
2024-03-01T08:24:00.000Z,zone-b,pressure,996.6
2024-03-01T12:35:00.000Z,zone-a,temperature,18.9
2024-03-01T12:37:00.000Z,zone-b,light,237.2
2024-03-01T12:53:00.000Z,zone-d,temperature,31
2024-03-01T13:19:00.000Z,zone-a,pressure,1010.3
2024-03-01T19:05:00.000Z,zone-c,pressure,995.2
2024-03-01T19:25:00.000Z,zone-d,humidity,49.2
2024-03-01T21:37:00.000Z,zone-a,pressure,1009.7
2024-03-02T04:00:00.000Z,zone-a,humidity,75.2
2024-03-02T04:31:00.000Z,zone-d,temperature,16.5
2024-03-02T09:54:00.000Z,zone-b,pressure,990.2
2024-03-02T11:28:00.000Z,zone-b,humidity,35.7
2024-03-02T11:37:00.000Z,zone-a,light,274.4
2024-03-02T14:05:00.000Z,zone-b,temperature,30.7
2024-03-02T14:31:00.000Z,zone-b,light,721.1
2024-03-02T14:39:00.000Z,zone-c,humidity,66
2024-03-02T16:01:00.000Z,zone-c,temperature,18.4
2024-03-02T16:19:00.000Z,zone-d,light,288.7
2024-03-02T16:20:00.000Z,zone-d,pressure,1015.7
2024-03-02T16:22:00.000Z,zone-c,light,613.3
2024-03-02T16:27:00.000Z,zone-a,temperature,33.4
2024-03-02T19:54:00.000Z,zone-b,humidity,66.4
2024-03-02T22:03:00.000Z,zone-c,light,722.4
2024-03-02T22:47:00.000Z,zone-d,humidity,34.9
2024-03-03T00:15:00.000Z,zone-a,light,128.3
2024-03-03T00:19:00.000Z,zone-c,temperature,33.6
2024-03-03T01:12:00.000Z,zone-b,light,239.9
2024-03-03T01:49:00.000Z,zone-a,pressure,1001.3
2024-03-03T02:39:00.000Z,zone-c,pressure,992.1
2024-03-03T03:41:00.000Z,zone-a,temperature,21.9
2024-03-03T03:48:00.000Z,zone-d,light,342
2024-03-03T06:08:00.000Z,zone-b,temperature,22.4
2024-03-03T07:53:00.000Z,zone-b,pressure,996.3
2024-03-03T10:16:00.000Z,zone-a,humidity,32.3
2024-03-03T14:14:00.000Z,zone-d,temperature,20.4
2024-03-03T16:21:00.000Z,zone-c,humidity,49.1
2024-03-03T16:37:00.000Z,zone-d,pressure,995.1
2024-03-03T19:34:00.000Z,zone-c,temperature,20.6
2024-03-03T20:01:00.000Z,zone-a,light,126.6
2024-03-03T23:10:00.000Z,zone-b,pressure,1011.3
2024-03-03T23:41:00.000Z,zone-d,light,566.7
2024-03-03T23:43:00.000Z,zone-a,humidity,61.2
2024-03-04T00:12:00.000Z,zone-c,humidity,60.8
2024-03-04T04:26:00.000Z,zone-b,humidity,42.2
2024-03-04T05:55:00.000Z,zone-b,light,402.6
2024-03-04T08:22:00.000Z,zone-a,pressure,1013
2024-03-04T09:01:00.000Z,zone-d,temperature,27.5
2024-03-04T10:32:00.000Z,zone-d,humidity,72.9
2024-03-04T13:01:00.000Z,zone-c,pressure,1004
2024-03-04T16:43:00.000Z,zone-c,light,578.3
2024-03-04T17:15:00.000Z,zone-d,pressure,1007.2
2024-03-04T17:24:00.000Z,zone-b,temperature,20.3
2024-03-04T17:54:00.000Z,zone-a,temperature,21.4
2024-03-04T20:52:00.000Z,zone-d,pressure,1006.7
2024-03-04T21:57:00.000Z,zone-c,light,193.9
2024-03-05T00:01:00.000Z,zone-b,pressure,1007.2
2024-03-05T00:31:00.000Z,zone-b,temperature,24.1
2024-03-05T04:40:00.000Z,zone-b,light,243.3
2024-03-05T05:54:00.000Z,zone-b,humidity,44.4
2024-03-05T07:40:00.000Z,zone-d,temperature,34.9
2024-03-05T08:03:00.000Z,zone-d,humidity,42
2024-03-05T09:40:00.000Z,zone-c,pressure,1003
2024-03-05T09:49:00.000Z,zone-d,light,813.8
2024-03-05T09:51:00.000Z,zone-c,humidity,59.7
2024-03-05T11:40:00.000Z,zone-a,pressure,1007.5
2024-03-05T13:12:00.000Z,zone-a,temperature,16.3
2024-03-05T13:44:00.000Z,zone-c,temperature,26.1
2024-03-05T14:57:00.000Z,zone-a,light,707.1
2024-03-05T15:22:00.000Z,zone-a,humidity,51.1
2024-03-05T20:13:00.000Z,zone-d,pressure,1018.7
2024-03-05T20:39:00.000Z,zone-d,temperature,20.9
2024-03-05T21:47:00.000Z,zone-b,humidity,32.7
2024-03-05T22:34:00.000Z,zone-b,light,802.1
2024-03-05T23:13:00.000Z,zone-c,humidity,42.8
2024-03-06T03:40:00.000Z,zone-d,light,541.6
2024-03-06T04:27:00.000Z,zone-c,light,336.2
2024-03-06T05:00:00.000Z,zone-c,temperature,16.8
2024-03-06T07:30:00.000Z,zone-c,pressure,1003.9
2024-03-06T09:29:00.000Z,zone-a,pressure,996.1
2024-03-06T10:23:00.000Z,zone-d,humidity,76.5
2024-03-06T12:03:00.000Z,zone-a,humidity,68.9
2024-03-06T12:08:00.000Z,zone-b,temperature,17.6
2024-03-06T12:27:00.000Z,zone-a,light,378.1
2024-03-06T13:34:00.000Z,zone-b,pressure,1013.5
2024-03-06T15:26:00.000Z,zone-a,temperature,23.8
2024-03-06T19:12:00.000Z,zone-a,light,515.6
2024-03-06T23:07:00.000Z,zone-c,light,396.6
2024-03-07T00:00:00.000Z,zone-d,humidity,59.6
2024-03-07T00:09:00.000Z,zone-a,pressure,1004.4
2024-03-07T00:20:00.000Z,zone-d,pressure,1009.3
2024-03-07T02:14:00.000Z,zone-c,pressure,1006.5
2024-03-07T04:04:00.000Z,zone-a,humidity,51.7
2024-03-07T06:29:00.000Z,zone-b,pressure,1010.1
2024-03-07T06:37:00.000Z,zone-d,light,843.3
2024-03-07T08:41:00.000Z,zone-b,temperature,23.3
2024-03-07T11:29:00.000Z,zone-c,humidity,45.9
2024-03-07T11:53:00.000Z,zone-a,temperature,15.7
2024-03-07T12:56:00.000Z,zone-d,temperature,22.6
2024-03-07T14:09:00.000Z,zone-b,humidity,53.4
2024-03-07T14:45:00.000Z,zone-b,light,736.6
2024-03-07T16:13:00.000Z,zone-c,temperature,16.7
2024-03-07T18:37:00.000Z,zone-b,temperature,30.7
2024-03-07T19:06:00.000Z,zone-a,temperature,24.8
2024-03-07T19:43:00.000Z,zone-b,pressure,1018.8
2024-03-07T20:45:00.000Z,zone-a,humidity,60.6
2024-03-07T21:41:00.000Z,zone-c,humidity,78.3
2024-03-07T22:15:00.000Z,zone-b,light,528.6
2024-03-07T22:18:00.000Z,zone-d,pressure,993.6
2024-03-07T23:28:00.000Z,zone-a,light,648.6
2024-03-08T01:50:00.000Z,zone-d,humidity,68.1
2024-03-08T02:14:00.000Z,zone-b,humidity,46.8
2024-03-08T06:41:00.000Z,zone-d,temperature,16.4
2024-03-08T07:01:00.000Z,zone-c,light,141.7
2024-03-08T08:23:00.000Z,zone-a,pressure,1004.4
2024-03-08T11:06:00.000Z,zone-c,temperature,30.8
2024-03-08T13:23:00.000Z,zone-c,pressure,1008.5
2024-03-08T16:28:00.000Z,zone-d,light,134
2024-03-08T21:45:00.000Z,zone-d,pressure,1005.5
2024-03-08T23:43:00.000Z,zone-b,pressure,995.3
2024-03-09T00:39:00.000Z,zone-d,temperature,16.7
2024-03-09T01:31:00.000Z,zone-c,pressure,1012
2024-03-09T03:47:00.000Z,zone-b,temperature,31.7
2024-03-09T04:09:00.000Z,zone-a,humidity,34.2
2024-03-09T04:26:00.000Z,zone-c,temperature,23.7
2024-03-09T05:59:00.000Z,zone-a,pressure,1004
2024-03-09T07:26:00.000Z,zone-c,light,106.9
2024-03-09T08:15:00.000Z,zone-a,light,632.3
2024-03-09T08:38:00.000Z,zone-d,humidity,48.6
2024-03-09T10:00:00.000Z,zone-a,temperature,33.1
2024-03-09T14:01:00.000Z,zone-b,humidity,68.4
2024-03-09T16:26:00.000Z,zone-c,humidity,47.6
2024-03-09T16:40:00.000Z,zone-d,light,676.9
2024-03-09T18:24:00.000Z,zone-b,light,759.9
2024-03-09T19:36:00.000Z,zone-c,light,401.7
2024-03-09T19:53:00.000Z,zone-d,temperature,17.6
2024-03-09T20:43:00.000Z,zone-b,light,227.3
2024-03-09T22:24:00.000Z,zone-c,pressure,1011
2024-03-09T23:01:00.000Z,zone-c,humidity,38.9
2024-03-09T23:16:00.000Z,zone-a,temperature,23.6
2024-03-10T01:09:00.000Z,zone-a,humidity,68.1
2024-03-10T03:14:00.000Z,zone-c,temperature,28.4
2024-03-10T05:31:00.000Z,zone-b,humidity,51.7
2024-03-10T08:53:00.000Z,zone-b,pressure,996.2
2024-03-10T13:19:00.000Z,zone-d,humidity,63.3
2024-03-10T14:24:00.000Z,zone-a,light,370.5
2024-03-10T14:49:00.000Z,zone-d,light,667.9
2024-03-10T16:09:00.000Z,zone-b,temperature,21.1
2024-03-10T18:14:00.000Z,zone-d,pressure,1014.9
2024-03-10T18:17:00.000Z,zone-a,pressure,1019.1
2024-03-10T18:30:00.000Z,zone-c,pressure,999.7
2024-03-10T20:13:00.000Z,zone-d,humidity,55.4
2024-03-10T21:07:00.000Z,zone-c,humidity,51.6
2024-03-10T22:38:00.000Z,zone-d,light,639.1
2024-03-10T23:08:00.000Z,zone-a,temperature,34.8
2024-03-10T23:09:00.000Z,zone-a,pressure,1000.3
2024-03-10T23:21:00.000Z,zone-b,temperature,24
2024-03-11T00:16:00.000Z,zone-c,temperature,18.9
2024-03-11T00:36:00.000Z,zone-b,humidity,67
2024-03-11T02:12:00.000Z,zone-a,humidity,38.3
2024-03-11T06:52:00.000Z,zone-b,pressure,1011.3
2024-03-11T07:29:00.000Z,zone-a,light,587.6
2024-03-11T08:49:00.000Z,zone-b,light,326.7
2024-03-11T10:18:00.000Z,zone-d,pressure,1014.3
2024-03-11T11:36:00.000Z,zone-d,temperature,15.3
2024-03-11T17:10:00.000Z,zone-c,light,299.8
2024-03-11T19:54:00.000Z,zone-a,humidity,60.6
2024-03-11T20:59:00.000Z,zone-a,light,848.4
2024-03-12T02:28:00.000Z,zone-a,temperature,29.7
2024-03-12T04:51:00.000Z,zone-c,light,673.1
2024-03-12T05:17:00.000Z,zone-d,humidity,79
2024-03-12T06:42:00.000Z,zone-b,pressure,1009.5
2024-03-12T07:37:00.000Z,zone-c,temperature,22.5
2024-03-12T09:01:00.000Z,zone-d,light,248
2024-03-12T12:23:00.000Z,zone-b,light,451.5
2024-03-12T13:15:00.000Z,zone-a,pressure,1011.4
2024-03-12T14:27:00.000Z,zone-c,pressure,1004.2
2024-03-12T15:27:00.000Z,zone-c,humidity,58.2
2024-03-12T16:02:00.000Z,zone-d,temperature,17.7
2024-03-12T16:33:00.000Z,zone-b,humidity,59.7
2024-03-12T17:34:00.000Z,zone-d,pressure,1010.1
2024-03-12T18:16:00.000Z,zone-b,temperature,29.3
2024-03-12T20:05:00.000Z,zone-a,temperature,16.8
2024-03-12T20:44:00.000Z,zone-c,pressure,1012.1
2024-03-12T21:51:00.000Z,zone-a,light,591.4
2024-03-12T22:17:00.000Z,zone-c,temperature,30.1
2024-03-12T23:03:00.000Z,zone-c,humidity,74
2024-03-12T23:17:00.000Z,zone-c,light,631.4
2024-03-13T01:02:00.000Z,zone-d,pressure,1017.6
2024-03-13T02:20:00.000Z,zone-b,pressure,1009.4
2024-03-13T06:22:00.000Z,zone-a,humidity,42
2024-03-13T06:30:00.000Z,zone-a,pressure,1002.3
2024-03-13T12:17:00.000Z,zone-d,humidity,49
2024-03-13T13:15:00.000Z,zone-b,light,655.1
2024-03-13T13:51:00.000Z,zone-d,temperature,26.7
2024-03-13T15:44:00.000Z,zone-b,temperature,29.6
2024-03-13T16:56:00.000Z,zone-b,humidity,59.3
2024-03-13T18:22:00.000Z,zone-d,light,115.2
2024-03-13T23:08:00.000Z,zone-b,temperature,26.4
2024-03-13T23:55:00.000Z,zone-a,humidity,39.7
2024-03-14T00:38:00.000Z,zone-a,light,452.5
2024-03-14T03:27:00.000Z,zone-b,light,170
2024-03-14T07:03:00.000Z,zone-a,pressure,1018.3
2024-03-14T07:51:00.000Z,zone-d,humidity,57.5
2024-03-14T08:12:00.000Z,zone-d,light,167.5
2024-03-14T10:52:00.000Z,zone-c,humidity,66
2024-03-14T11:58:00.000Z,zone-d,pressure,1006.1
2024-03-14T12:34:00.000Z,zone-b,pressure,1016.9
2024-03-14T12:39:00.000Z,zone-d,temperature,20.4
2024-03-14T13:12:00.000Z,zone-a,temperature,25.7
2024-03-14T15:03:00.000Z,zone-c,temperature,23
2024-03-14T16:21:00.000Z,zone-c,light,859.4
2024-03-14T16:48:00.000Z,zone-c,pressure,1001
2024-03-14T17:51:00.000Z,zone-b,humidity,31.1
2024-03-14T21:07:00.000Z,zone-c,pressure,1014.3
2024-03-14T21:28:00.000Z,zone-b,temperature,32.8
2024-03-14T22:30:00.000Z,zone-b,pressure,1000.3
2024-03-14T23:27:00.000Z,zone-a,temperature,28.6
2024-03-15T00:41:00.000Z,zone-c,light,206.2
2024-03-15T02:31:00.000Z,zone-a,pressure,1005.5
2024-03-15T04:23:00.000Z,zone-c,temperature,29
2024-03-15T04:48:00.000Z,zone-d,temperature,21.9
2024-03-15T07:45:00.000Z,zone-c,humidity,54.9
2024-03-15T09:29:00.000Z,zone-b,light,282.3
2024-03-15T12:18:00.000Z,zone-d,humidity,66.6
2024-03-15T14:44:00.000Z,zone-b,humidity,72.4
2024-03-15T15:07:00.000Z,zone-a,humidity,71.8
2024-03-15T15:50:00.000Z,zone-d,pressure,996.1
2024-03-15T16:09:00.000Z,zone-a,light,706
2024-03-15T16:32:00.000Z,zone-d,light,733
2024-03-15T18:42:00.000Z,zone-c,humidity,35.8
2024-03-15T19:30:00.000Z,zone-a,pressure,990.9
2024-03-15T20:47:00.000Z,zone-c,pressure,1017.2
2024-03-15T21:53:00.000Z,zone-c,light,588.8
2024-03-15T23:36:00.000Z,zone-d,light,579.9
2024-03-16T00:43:00.000Z,zone-a,temperature,29.1
2024-03-16T02:37:00.000Z,zone-d,humidity,33.5
2024-03-16T04:36:00.000Z,zone-c,temperature,27.9
2024-03-16T05:36:00.000Z,zone-b,light,756.9
2024-03-16T08:24:00.000Z,zone-d,pressure,1014.5
2024-03-16T08:34:00.000Z,zone-d,temperature,30.3
2024-03-16T09:16:00.000Z,zone-b,humidity,30.1
2024-03-16T09:40:00.000Z,zone-a,light,513.6
2024-03-16T10:01:00.000Z,zone-b,pressure,1002.1
2024-03-16T10:20:00.000Z,zone-a,humidity,80
2024-03-16T11:41:00.000Z,zone-b,temperature,24.8
2024-03-16T20:38:00.000Z,zone-a,temperature,19.7
2024-03-16T21:11:00.000Z,zone-a,light,327.3
2024-03-16T21:51:00.000Z,zone-b,pressure,996.2
2024-03-17T01:08:00.000Z,zone-b,temperature,32.4
2024-03-17T01:53:00.000Z,zone-d,light,410.3
2024-03-17T04:37:00.000Z,zone-b,light,112.7
2024-03-17T05:00:00.000Z,zone-c,temperature,17.4
2024-03-17T05:59:00.000Z,zone-c,humidity,66.8
2024-03-17T06:10:00.000Z,zone-a,pressure,996.1
2024-03-17T07:03:00.000Z,zone-d,temperature,23.3
2024-03-17T07:13:00.000Z,zone-b,humidity,71.9
2024-03-17T09:49:00.000Z,zone-c,pressure,998.8
2024-03-17T10:57:00.000Z,zone-d,pressure,995.2
2024-03-17T15:36:00.000Z,zone-d,humidity,49.3
2024-03-17T18:25:00.000Z,zone-a,humidity,32.8
2024-03-17T18:26:00.000Z,zone-c,light,217.9
2024-03-17T20:44:00.000Z,zone-c,humidity,74.1
2024-03-17T23:34:00.000Z,zone-d,light,118.7
2024-03-18T03:20:00.000Z,zone-d,pressure,990.7
2024-03-18T03:30:00.000Z,zone-b,pressure,997.1
2024-03-18T04:27:00.000Z,zone-d,temperature,35
2024-03-18T05:35:00.000Z,zone-b,light,698.8
2024-03-18T08:24:00.000Z,zone-c,temperature,22.7
2024-03-18T09:16:00.000Z,zone-a,humidity,69.7
2024-03-18T11:03:00.000Z,zone-a,temperature,32.9
2024-03-18T11:05:00.000Z,zone-a,pressure,1005.4
2024-03-18T11:22:00.000Z,zone-a,light,883
2024-03-18T13:10:00.000Z,zone-b,temperature,31.9
2024-03-18T13:55:00.000Z,zone-d,humidity,67.8
2024-03-18T15:43:00.000Z,zone-c,light,443.1
2024-03-18T17:50:00.000Z,zone-b,humidity,65.9
2024-03-18T18:26:00.000Z,zone-c,pressure,994.6
2024-03-18T21:31:00.000Z,zone-d,light,742.4
2024-03-18T23:44:00.000Z,zone-d,pressure,1013.3
2024-03-18T23:50:00.000Z,zone-b,temperature,24.4
2024-03-18T23:50:00.000Z,zone-d,humidity,60
2024-03-19T00:05:00.000Z,zone-c,humidity,50.4
2024-03-19T00:27:00.000Z,zone-b,pressure,993.9
2024-03-19T00:40:00.000Z,zone-a,humidity,70.5
2024-03-19T00:50:00.000Z,zone-a,light,188.4
2024-03-19T01:49:00.000Z,zone-c,light,305.8
2024-03-19T07:28:00.000Z,zone-c,pressure,1005.4
2024-03-19T09:22:00.000Z,zone-a,temperature,33.2
2024-03-19T09:57:00.000Z,zone-b,humidity,47.2
2024-03-19T11:37:00.000Z,zone-d,temperature,15.7
2024-03-19T15:46:00.000Z,zone-c,temperature,28.8
2024-03-19T17:30:00.000Z,zone-a,pressure,994.2
2024-03-19T17:34:00.000Z,zone-b,light,511
2024-03-19T22:11:00.000Z,zone-b,humidity,57.7
2024-03-19T23:28:00.000Z,zone-b,temperature,34.5
2024-03-19T23:37:00.000Z,zone-c,pressure,995.1
2024-03-19T23:43:00.000Z,zone-b,light,794.4
2024-03-20T00:57:00.000Z,zone-a,humidity,44.3
2024-03-20T02:22:00.000Z,zone-c,temperature,26.4
2024-03-20T02:33:00.000Z,zone-b,pressure,993.5
2024-03-20T03:02:00.000Z,zone-c,light,316.6
2024-03-20T04:07:00.000Z,zone-c,humidity,55.1
2024-03-20T05:50:00.000Z,zone-d,pressure,998
2024-03-20T05:55:00.000Z,zone-d,light,840.6
2024-03-20T08:13:00.000Z,zone-d,temperature,29.5
2024-03-20T10:29:00.000Z,zone-d,humidity,38.9
2024-03-20T13:43:00.000Z,zone-a,temperature,22
2024-03-20T14:38:00.000Z,zone-a,light,455.1
2024-03-20T16:47:00.000Z,zone-a,pressure,1013.6
2024-03-20T22:23:00.000Z,zone-d,humidity,51.6
2024-03-20T22:25:00.000Z,zone-a,light,715.7
2024-03-20T22:54:00.000Z,zone-b,humidity,44.5
2024-03-20T23:01:00.000Z,zone-d,light,183.3
2024-03-20T23:16:00.000Z,zone-a,pressure,1017
2024-03-21T01:01:00.000Z,zone-a,temperature,31.9
2024-03-21T02:50:00.000Z,zone-b,light,427
2024-03-21T03:06:00.000Z,zone-d,pressure,999.5
2024-03-21T05:34:00.000Z,zone-b,pressure,1011
2024-03-21T07:29:00.000Z,zone-c,pressure,1000.8
2024-03-21T09:29:00.000Z,zone-c,humidity,68.8
2024-03-21T12:33:00.000Z,zone-c,temperature,25.3
2024-03-21T12:41:00.000Z,zone-a,humidity,75.2
2024-03-21T15:02:00.000Z,zone-b,temperature,29.9
2024-03-21T16:05:00.000Z,zone-c,light,133.1
2024-03-21T18:12:00.000Z,zone-d,temperature,20.8
2024-03-21T18:48:00.000Z,zone-c,light,196.2
2024-03-21T19:23:00.000Z,zone-b,temperature,15.3
2024-03-22T02:19:00.000Z,zone-a,temperature,24.5
2024-03-22T03:01:00.000Z,zone-b,pressure,1010.9
2024-03-22T03:26:00.000Z,zone-d,pressure,1014.3
2024-03-22T05:48:00.000Z,zone-c,humidity,47.7
2024-03-22T08:30:00.000Z,zone-b,humidity,71.3
2024-03-22T09:41:00.000Z,zone-a,pressure,999
2024-03-22T10:08:00.000Z,zone-d,temperature,25.6
2024-03-22T11:49:00.000Z,zone-d,humidity,60
2024-03-22T12:58:00.000Z,zone-a,humidity,67.6
2024-03-22T13:35:00.000Z,zone-b,light,320
2024-03-22T15:17:00.000Z,zone-a,light,719.3
2024-03-22T17:58:00.000Z,zone-d,light,454.6
2024-03-22T18:00:00.000Z,zone-c,pressure,1001.2
2024-03-22T18:03:00.000Z,zone-c,temperature,28.9
2024-03-22T23:17:00.000Z,zone-d,pressure,1011.7
2024-03-22T23:37:00.000Z,zone-c,pressure,997.1
2024-03-22T23:51:00.000Z,zone-d,temperature,31.7
2024-03-23T00:47:00.000Z,zone-d,humidity,63.6
2024-03-23T04:55:00.000Z,zone-a,light,394.9
2024-03-23T04:55:00.000Z,zone-b,pressure,1002.7
2024-03-23T05:02:00.000Z,zone-a,humidity,31.7
2024-03-23T05:46:00.000Z,zone-b,light,811.2
2024-03-23T05:59:00.000Z,zone-c,humidity,36.7
2024-03-23T06:04:00.000Z,zone-a,pressure,1018.6
2024-03-23T06:30:00.000Z,zone-c,light,703
2024-03-23T10:58:00.000Z,zone-b,temperature,24.1
2024-03-23T11:48:00.000Z,zone-a,temperature,15.4
2024-03-23T13:21:00.000Z,zone-c,temperature,29.9
2024-03-23T15:31:00.000Z,zone-b,humidity,79.4
2024-03-23T18:21:00.000Z,zone-d,light,427.1
2024-03-23T19:54:00.000Z,zone-d,humidity,33.4
2024-03-23T21:35:00.000Z,zone-d,temperature,21.1
2024-03-23T23:28:00.000Z,zone-b,humidity,63.9
2024-03-24T00:17:00.000Z,zone-b,light,848.4
2024-03-24T01:45:00.000Z,zone-a,temperature,29
2024-03-24T01:52:00.000Z,zone-c,light,416
2024-03-24T02:58:00.000Z,zone-b,temperature,30.4
2024-03-24T03:35:00.000Z,zone-c,humidity,38.7
2024-03-24T03:37:00.000Z,zone-c,temperature,21.3
2024-03-24T05:26:00.000Z,zone-a,light,317.6
2024-03-24T07:49:00.000Z,zone-a,humidity,70.6
2024-03-24T08:22:00.000Z,zone-a,pressure,997.3
2024-03-24T08:56:00.000Z,zone-b,pressure,1002.5
2024-03-24T09:26:00.000Z,zone-d,light,751.4
2024-03-24T09:28:00.000Z,zone-d,pressure,1000.1
2024-03-24T14:18:00.000Z,zone-c,pressure,1009.2
2024-03-24T19:43:00.000Z,zone-c,pressure,1019.3
2024-03-24T21:36:00.000Z,zone-b,humidity,60
2024-03-24T22:30:00.000Z,zone-d,temperature,17.8
2024-03-25T00:43:00.000Z,zone-c,light,865.6
2024-03-25T02:06:00.000Z,zone-a,humidity,74.4
2024-03-25T04:27:00.000Z,zone-a,pressure,1012.5
2024-03-25T04:28:00.000Z,zone-b,light,865.1
2024-03-25T05:15:00.000Z,zone-d,humidity,34.6
2024-03-25T05:43:00.000Z,zone-c,temperature,28.4
2024-03-25T06:40:00.000Z,zone-b,pressure,1007.3
2024-03-25T07:25:00.000Z,zone-c,humidity,67
2024-03-25T09:24:00.000Z,zone-a,temperature,19.3
2024-03-25T11:31:00.000Z,zone-a,light,284.6
2024-03-25T12:51:00.000Z,zone-d,pressure,1013
2024-03-25T14:26:00.000Z,zone-b,temperature,22.4
2024-03-25T14:40:00.000Z,zone-d,light,682.3
2024-03-25T18:49:00.000Z,zone-a,humidity,30.1
2024-03-25T20:24:00.000Z,zone-a,temperature,23.9
2024-03-25T21:20:00.000Z,zone-b,humidity,62.6
2024-03-25T23:07:00.000Z,zone-b,pressure,993.9
2024-03-25T23:56:00.000Z,zone-a,pressure,998.5
2024-03-26T00:38:00.000Z,zone-c,light,147.6
2024-03-26T00:53:00.000Z,zone-d,pressure,1000.5
2024-03-26T01:26:00.000Z,zone-a,light,315.4
2024-03-26T02:09:00.000Z,zone-d,temperature,28
2024-03-26T04:25:00.000Z,zone-d,light,623.2
2024-03-26T05:33:00.000Z,zone-b,temperature,24.4
2024-03-26T06:34:00.000Z,zone-c,humidity,73.1
2024-03-26T06:42:00.000Z,zone-c,temperature,33.1
2024-03-26T07:32:00.000Z,zone-c,pressure,1002.3
2024-03-26T07:52:00.000Z,zone-b,light,101.3
2024-03-26T18:04:00.000Z,zone-d,humidity,30.2
2024-03-26T19:29:00.000Z,zone-c,humidity,41.6
2024-03-26T23:15:00.000Z,zone-a,humidity,59.6
2024-03-27T01:51:00.000Z,zone-b,light,785.4
2024-03-27T01:54:00.000Z,zone-c,light,821
2024-03-27T03:38:00.000Z,zone-b,pressure,996.9
2024-03-27T08:13:00.000Z,zone-d,temperature,35
2024-03-27T08:29:00.000Z,zone-c,pressure,1003
2024-03-27T08:46:00.000Z,zone-b,humidity,43.4
2024-03-27T09:34:00.000Z,zone-d,humidity,74.5
2024-03-27T09:39:00.000Z,zone-d,pressure,1018.8
2024-03-27T10:24:00.000Z,zone-c,temperature,27.9
2024-03-27T10:55:00.000Z,zone-d,light,273.1
2024-03-27T13:59:00.000Z,zone-a,light,145.2
2024-03-27T15:08:00.000Z,zone-b,temperature,21.6
2024-03-27T16:29:00.000Z,zone-a,pressure,1004.2
2024-03-27T16:34:00.000Z,zone-a,temperature,29.9
2024-03-27T18:55:00.000Z,zone-a,humidity,42.2
2024-03-27T23:02:00.000Z,zone-b,pressure,999
2024-03-28T00:25:00.000Z,zone-c,light,517.7
2024-03-28T02:37:00.000Z,zone-d,temperature,31.1
2024-03-28T02:54:00.000Z,zone-b,humidity,34.7
2024-03-28T05:36:00.000Z,zone-a,temperature,29
2024-03-28T05:46:00.000Z,zone-a,light,486.2
2024-03-28T07:17:00.000Z,zone-d,light,184.5
2024-03-28T07:18:00.000Z,zone-b,temperature,17.2
2024-03-28T12:17:00.000Z,zone-c,temperature,31.5
2024-03-28T12:23:00.000Z,zone-a,pressure,1018.2
2024-03-28T13:02:00.000Z,zone-c,humidity,32.2
2024-03-28T13:24:00.000Z,zone-b,light,846.3
2024-03-28T16:28:00.000Z,zone-d,humidity,69.8
2024-03-28T16:46:00.000Z,zone-d,pressure,991.7
2024-03-28T17:40:00.000Z,zone-c,pressure,1017
2024-03-28T18:32:00.000Z,zone-a,temperature,17.8
2024-03-28T20:04:00.000Z,zone-b,pressure,993.5
2024-03-28T21:18:00.000Z,zone-c,pressure,1008.2
2024-03-28T22:40:00.000Z,zone-d,temperature,26.3
2024-03-28T23:45:00.000Z,zone-c,light,336.7
2024-03-29T03:16:00.000Z,zone-d,pressure,1013.2
2024-03-29T04:48:00.000Z,zone-c,temperature,19.3
2024-03-29T04:52:00.000Z,zone-a,light,607.7
2024-03-29T05:45:00.000Z,zone-b,humidity,76.2
2024-03-29T07:19:00.000Z,zone-d,light,804.1
2024-03-29T07:41:00.000Z,zone-c,humidity,36.4
2024-03-29T09:07:00.000Z,zone-a,pressure,993.9
2024-03-29T10:13:00.000Z,zone-a,humidity,31.9
2024-03-29T13:01:00.000Z,zone-b,temperature,24.7
2024-03-29T16:39:00.000Z,zone-b,light,598.9
